,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1753,Woodrow,40.541967622888755,-74.20524582480326,AR Workshop Staten Island,40.54234522797367,-74.20783191919327,Art Gallery
1754,Tottenville,40.50533376115642,-74.24656934235283,Broken Records Magazine,40.50934,-74.247456,Art Gallery
1755,Tompkinsville,40.637316067110326,-74.08055351790115,Cargo Cafe,40.63947017543581,-74.07573146196768,Rock Club
1756,Tompkinsville,40.637316067110326,-74.08055351790115,Community Art Projects Studio And Gallery,40.63712820051939,-74.07723081316215,Art Gallery
1757,Tompkinsville,40.637316067110326,-74.08055351790115,Hiker Monument,40.63761586654413,-74.0763258934021,Outdoor Sculpture
1758,Silver Lake,40.61919310792676,-74.09629029235458,Stage One,40.61752854618524,-74.09671095994055,Performing Arts Venue
1759,Silver Lake,40.61919310792676,-74.09629029235458,Legally Blonde the Musical,40.61497638839705,-74.09439367488172,Theater
1760,Sunnyside,40.61276015756489,-74.0971255217853,Romeo & Juliet,40.614752,-74.094235,Theater
1761,Sunnyside,40.61276015756489,-74.0971255217853,RENT,40.6148417642786,-74.09424966882457,Theater
1762,Sunnyside,40.61276015756489,-74.0971255217853,Legally Blonde the Musical,40.61497638839705,-74.09439367488172,Theater
1763,Sunnyside,40.61276015756489,-74.0971255217853,Main Hall Theatre,40.61488922764133,-74.0942446670783,Theater
1764,Ditmas Park,40.643675183340974,-73.96101312466779,Kings Theatre,40.64610998195542,-73.95717452942507,Theater
1765,Ditmas Park,40.643675183340974,-73.96101312466779,Latin Fever,40.641951,-73.963239,Dance Studio
1766,Ditmas Park,40.643675183340974,-73.96101312466779,House Gallery,40.643127,-73.963045,Art Gallery
1767,Ditmas Park,40.643675183340974,-73.96101312466779,Just dance 3,40.64418389767868,-73.95884248285984,Dance Studio
1768,Ditmas Park,40.643675183340974,-73.96101312466779,WJD Photo Gallery,40.641079,-73.96110999999999,Art Gallery
1769,Ditmas Park,40.643675183340974,-73.96101312466779,Urban Polynesia,40.642777385454096,-73.95779371261597,Dance Studio
1770,Wingate,40.66094656188111,-73.93718680559314,Simchas Beis HaShoeivah,40.66234904016584,-73.94278741036027,Music Venue
1771,Rugby,40.655572313280764,-73.92688212616955,Karma Mas Camp on Clarkson,40.65679168701172,-73.92691802978516,Music Venue
1772,Rugby,40.655572313280764,-73.92688212616955,Showoff Radio,40.653298,-73.930369,Music Venue
1773,Rugby,40.655572313280764,-73.92688212616955,Arts & Gallery,40.65829077969418,-73.9308700920426,Art Gallery
1774,Rugby,40.655572313280764,-73.92688212616955,Joe's Music Center,40.652339000000005,-73.923241,Dance Studio
1775,Westerleigh,40.62109047275409,-74.13304143951704,Circle Music,40.621497798795225,-74.13187980651855,Music Venue
1776,Westerleigh,40.62109047275409,-74.13304143951704,Zike's,40.62182253882108,-74.13309888067124,Comedy Club
1777,Westerleigh,40.62109047275409,-74.13304143951704,VivArte New York,40.62240579031953,-74.13203001022339,Art Gallery
1778,Westerleigh,40.62109047275409,-74.13304143951704,"Music For The Master Publishing, Inc.",40.62284756648547,-74.13546323776245,Music Venue
1779,Westerleigh,40.62109047275409,-74.13304143951704,Mark DeMuro,40.6232038354587,-74.13572072982788,Art Gallery
1780,Westerleigh,40.62109047275409,-74.13304143951704,Ned Harvey Photography,40.62430927509119,-74.1338700056076,Art Gallery
1781,Westerleigh,40.62109047275409,-74.13304143951704,LPfunK Inc.,40.624337776055235,-74.13530766963957,Music Venue
1782,Westerleigh,40.62109047275409,-74.13304143951704,Power 105.1 fm,40.61757792915828,-74.13133935585444,Music Venue
1783,Westerleigh,40.62109047275409,-74.13304143951704,ArtAbounds,40.62439637644208,-74.13537740707397,Art Gallery
1784,Westerleigh,40.62109047275409,-74.13304143951704,U GOT SOUL DJs,40.62318754891852,-74.13728713989258,Dance Studio
1785,Westerleigh,40.62109047275409,-74.13304143951704,Selective Casting by Carol Nadell,40.62405073007595,-74.1365361213684,Movie Theater
1786,Westerleigh,40.62109047275409,-74.13304143951704,"Ilan Freedman, Outsider Artist",40.62336670064212,-74.13735151290894,Art Gallery
1787,Westerleigh,40.62109047275409,-74.13304143951704,Hothead Studios,40.62318754891852,-74.13750171661377,Dance Studio
1788,Westerleigh,40.62109047275409,-74.13304143951704,A.R.M. Production Inc,40.624099589053145,-74.13743734359741,Rock Club
1789,Arrochar,40.596312571276734,-74.06712363225574,"Morreale, Nino",40.596299,-74.06889100000001,Concert Hall
1790,Arrochar,40.596312571276734,-74.06712363225574,Cosmic Theater,40.597709,-74.064902,Movie Theater
1791,Arrochar,40.596312571276734,-74.06712363225574,Fred Astaire Dance Studios,40.5983387,-74.0650131,Dance Studio
1792,Arrochar,40.596312571276734,-74.06712363225574,Fred Astaire,40.599551,-74.066431,Dance Studio
1793,Grasmere,40.59826835959991,-74.0766743627905,dance electra,40.598207,-74.080788,Dance Studio
1794,Grasmere,40.59826835959991,-74.0766743627905,Basic Ballroom Dance Studio,40.598036,-74.082329,Dance Studio
1795,Old Town,40.59632891379513,-74.08751118005578,Rhythm Central,40.596533,-74.085099,Dance Studio
1796,Old Town,40.59632891379513,-74.08751118005578,Dance For Gold,40.592622,-74.087501,Dance Studio
1797,Old Town,40.59632891379513,-74.08751118005578,Basic Ballroom Dance Studio,40.598036,-74.082329,Dance Studio
1798,Dongan Hills,40.588672948199275,-74.09639905312521,M & J Ballroom Dance Studio,40.589161,-74.095846,Dance Studio
1799,Dongan Hills,40.588672948199275,-74.09639905312521,Brandy's Dance Unique,40.58762898484863,-74.09120738152724,Dance Studio
1800,Midland Beach,40.57352690574283,-74.09348266303591,Basic Ballroom Dance Studio,40.5712081675203,-74.09447910025963,Dance Studio
1801,Midland Beach,40.57352690574283,-74.09348266303591,Dance,40.57384124291346,-74.09822452887855,Dance Studio
1802,Grant City,40.57621558711788,-74.10585598545434,Fred Astaire Dance Studio Staten Island Central,40.576153999999995,-74.104341,Dance Studio
1803,New Dorp Beach,40.56425549307335,-74.10432707469124,Zara the Bellydancer,40.564253151509305,-74.10018682479858,Dance Studio
1804,New Dorp Beach,40.56425549307335,-74.10432707469124,The Belfry,40.561844,-74.101327,Music Venue
1805,Bay Terrace,40.55398800858462,-74.13916622175768,The Dog Den,40.549988,-74.141289,Music Venue
1806,Huguenot,40.531911920489605,-74.19174105747814,Omni Video,40.533645,-74.194783,Movie Theater
1807,Huguenot,40.531911920489605,-74.19174105747814,A Touch of Class Entertainment,40.532711,-74.195908,Concert Hall
1808,Pleasant Plains,40.524699376118136,-74.21983106616777,HIDDEN TALENT ART and FRAMING Inc.,40.523493,-74.215767,Art Gallery
1809,Charleston,40.53053148283314,-74.23215775896526,Fenix Studios,40.53343341642478,-74.2365039601605,Music Venue
1810,Charleston,40.53053148283314,-74.23215775896526,Regal Bricktown Charleston,40.52952,-74.23411,Movie Theater
1811,Charleston,40.53053148283314,-74.23215775896526,Regal Bricktown Charleston,40.530338,-74.230069,Movie Theater
1812,Rossville,40.54940400650072,-74.21572851113952,Rise Dance Studio,40.550725,-74.211021,Dance Studio
1813,Rossville,40.54940400650072,-74.21572851113952,John Cage's Waltz 35.2,40.54877773001668,-74.21076357364655,Public Art
1814,Rossville,40.54940400650072,-74.21572851113952,Partners In Sound,40.553290000000004,-74.216986,Music Venue
1815,Greenridge,40.555295236173194,-74.17079414786092,Reflections in Dance,40.559439000000005,-74.169127,Dance Studio
1816,Chelsea,40.59472602746295,-74.1895604551969,Starmaker Dance Studio,40.5928,-74.188794,Art Gallery
1817,Chelsea,40.59472602746295,-74.1895604551969,The Little Victory Theater,40.591845,-74.190507,Theater
1818,Bulls Head,40.6095918004203,-74.15940948657122,Miss Donnas Gotta Dance,40.611958818430615,-74.15900701724532,Dance Studio
1819,Bulls Head,40.6095918004203,-74.15940948657122,Center Stage Dance Co. Ltd.,40.612025,-74.158776,Dance Studio
1820,Bulls Head,40.6095918004203,-74.15940948657122,inspirations in dance,40.60795974731445,-74.1639175415039,Dance Studio
1821,Carnegie Hill,40.7826825671257,-73.95325646837112,Ballet Academy East,40.7828033,-73.95072329999999,Dance Studio
1822,Carnegie Hill,40.7826825671257,-73.95325646837112,Kaufmann Concert Hall,40.78285245737033,-73.95226299396008,Concert Hall
1823,Carnegie Hill,40.7826825671257,-73.95325646837112,Cooper Hewitt Smithsonian Design Museum,40.78433310928044,-73.9577650572561,Art Museum
1824,Carnegie Hill,40.7826825671257,-73.95325646837112,The Jewish Museum,40.7852755619908,-73.95741083193923,Museum
1825,Carnegie Hill,40.7826825671257,-73.95325646837112,Storylines: Contemporary Art at the Guggenheim,40.78301350176549,-73.95916880118773,Exhibit
1826,Carnegie Hill,40.7826825671257,-73.95325646837112,Peter B Lewis Theater,40.7828933045036,-73.9591133594513,Theater
1827,Carnegie Hill,40.7826825671257,-73.95325646837112,Thannhauser Gallery,40.782852685648265,-73.95909190177917,Exhibit
1828,Carnegie Hill,40.7826825671257,-73.95325646837112,AMC Loews Orpheum 7,40.7791726678539,-73.95378522026041,Movie Theater
1829,Carnegie Hill,40.7826825671257,-73.95325646837112,Harkness Dance Center @ 92nd Street Y,40.78341728551028,-73.95231127738953,Dance Studio
1830,Carnegie Hill,40.7826825671257,-73.95325646837112,Lower Dance Studio,40.783089,-73.952681,Dance Studio
1831,Carnegie Hill,40.7826825671257,-73.95325646837112,Decor Art Gallery,40.78221843684574,-73.95136812627729,Art Gallery
1832,Carnegie Hill,40.7826825671257,-73.95325646837112,Dessoff Choirs Rehearsal,40.780595003565026,-73.95489341461162,Music Venue
1833,Carnegie Hill,40.7826825671257,-73.95325646837112,FabOverFifty,40.7797944,-73.952844,Arts & Entertainment
1834,Carnegie Hill,40.7826825671257,-73.95325646837112,James Burden Mansion,40.78449889344998,-73.95736044372892,Museum
1835,Carnegie Hill,40.7826825671257,-73.95325646837112,Rachel Bass Voice Actor,40.78097,-73.948598,Performing Arts Venue
1836,Carnegie Hill,40.7826825671257,-73.95325646837112,Annabella Gonzalez Dance Theater (AGDT),40.7830286,-73.95847040000001,Dance Studio
1837,Carnegie Hill,40.7826825671257,-73.95325646837112,Leonard Cohen: A Crack in Everything,40.785383,-73.957182,Exhibit
1838,Carnegie Hill,40.7826825671257,-73.95325646837112,Carnegie Museum,40.78425558774124,-73.95850957034062,Museum
1839,Carnegie Hill,40.7826825671257,-73.95325646837112,William Thomas Stead Memorial,40.784779,-73.958243,Outdoor Sculpture
1840,Carnegie Hill,40.7826825671257,-73.95325646837112,5th & Park Walking Tour,40.78305984155077,-73.95914554595947,Tour Provider
1841,Noho,40.72325901885768,-73.98843368023597,Rockwood Music Hall,40.722196338549765,-73.98884099196496,Rock Club
1842,Noho,40.72325901885768,-73.98843368023597,"Rockwood Music Hall, Stage 2",40.722038,-73.988634,Rock Club
1843,Noho,40.72325901885768,-73.98843368023597,Anthology Film Archives,40.724835835308475,-73.99015830792878,Indie Movie Theater
1844,Noho,40.72325901885768,-73.98843368023597,"Rockwood Music Hall, Stage 3",40.72209996272042,-73.98822478575869,Rock Club
1845,Noho,40.72325901885768,-73.98843368023597,The Slipper Room,40.7214245016905,-73.98859747928465,Music Venue
1846,Noho,40.72325901885768,-73.98843368023597,Mercury Lounge,40.72220187655687,-73.98663042486518,Rock Club
1847,Noho,40.72325901885768,-73.98843368023597,Exile Professional Gym,40.724491504892285,-73.99072573672223,Dance Studio
1848,Noho,40.72325901885768,-73.98843368023597,Arlene's Grocery,40.72137389077445,-73.98828041083536,Rock Club
1849,Noho,40.72325901885768,-73.98843368023597,Richard Taittinger Gallery,40.721011653414074,-73.98787998692504,Art Gallery
1850,Noho,40.72325901885768,-73.98843368023597,Sperone Westwater,40.723193051009986,-73.99268196035209,Art Gallery
1851,Noho,40.72325901885768,-73.98843368023597,The Brant Foundation Art Study Center,40.726009877430975,-73.98522676126714,Art Gallery
1852,Noho,40.72325901885768,-73.98843368023597,Bowery Mural,40.7243044903277,-73.99287470389083,Street Art
1853,Noho,40.72325901885768,-73.98843368023597,Karma Gallery,40.72254,-73.984054,Art Gallery
1854,Noho,40.72325901885768,-73.98843368023597,New York Theatre Workshop,40.72654522036785,-73.99007971246697,Theater
1855,Noho,40.72325901885768,-73.98843368023597,Bitforms Gallery,40.720055351121886,-73.9899896958299,Art Gallery
1856,Noho,40.72325901885768,-73.98843368023597,The Infinite Wrench,40.72644331497494,-73.98997363839409,Comedy Club
1857,Noho,40.72325901885768,-73.98843368023597,The Hole,40.72503298679667,-73.99257123470306,Art Gallery
1858,Noho,40.72325901885768,-73.98843368023597,La Mama,40.72659489707605,-73.99047026215923,Indie Theater
1859,Noho,40.72325901885768,-73.98843368023597,Ideal Glass Gallery,40.72524740477983,-73.99105281068384,Art Gallery
1860,Noho,40.72325901885768,-73.98843368023597,Caveat,40.7206547383852,-73.98433786083848,Performing Arts Venue
1861,Noho,40.72325901885768,-73.98843368023597,New Museum,40.722353820596624,-73.99302452802658,Art Museum
1862,Noho,40.72325901885768,-73.98843368023597,JTT,40.72097520518479,-73.9850661463758,Art Gallery
1863,Noho,40.72325901885768,-73.98843368023597,Wild Project,40.722944108887184,-73.98331875983915,Theater
1864,Noho,40.72325901885768,-73.98843368023597,Tenement Museum,40.718956076914964,-73.98988325614155,History Museum
1865,Noho,40.72325901885768,-73.98843368023597,IATI Theater,40.726615107295274,-73.9905446752313,Performing Arts Venue
1866,Noho,40.72325901885768,-73.98843368023597,Galerie Perrotin,40.719525740277675,-73.98942804825687,Art Gallery
1867,Noho,40.72325901885768,-73.98843368023597,Pianos,40.72110861332204,-73.98777540582154,Rock Club
1868,Noho,40.72325901885768,-73.98843368023597,Salon 94 Freemans,40.72168319265213,-73.99255573034229,Art Gallery
1869,Noho,40.72325901885768,-73.98843368023597,Connelly Theater,40.72350091305057,-73.98348837499002,Indie Theater
1870,Noho,40.72325901885768,-73.98843368023597,Howl! Happening,40.724642199132106,-73.99177111776007,Art Gallery
1871,Noho,40.72325901885768,-73.98843368023597,The Space At Katz's,40.72239781345674,-73.98733110359709,Art Gallery
1872,Noho,40.72325901885768,-73.98843368023597,The Sheen Center,40.72540526207842,-73.99318966621911,Performing Arts Venue
1873,Noho,40.72325901885768,-73.98843368023597,Garis & Hahn,40.7234744872806,-73.99283305724835,Art Gallery
1874,Noho,40.72325901885768,-73.98843368023597,Kraine Theater,40.72650690868777,-73.98983810458438,Theater
1875,Noho,40.72325901885768,-73.98843368023597,Con Artist Collective,40.719623345315036,-73.98860679861474,Art Gallery
1876,Noho,40.72325901885768,-73.98843368023597,Participant Inc. Gallery,40.721586,-73.985289,Art Gallery
1877,Noho,40.72325901885768,-73.98843368023597,Bowery Poetry,40.724886575806295,-73.99243545202567,Performing Arts Venue
1878,Noho,40.72325901885768,-73.98843368023597,Rhizome,40.72224104286043,-73.99302609127328,Art Gallery
1879,Noho,40.72325901885768,-73.98843368023597,Salon 94 Bowery,40.722578241778415,-73.99317494252035,Art Gallery
1880,Noho,40.72325901885768,-73.98843368023597,Studio 231,40.722276574448074,-73.9930272102356,Art Museum
1881,Noho,40.72325901885768,-73.98843368023597,Metropolitan Playhouse,40.72354855415679,-73.9832818434207,Theater
1882,Noho,40.72325901885768,-73.98843368023597,WOW Cafe Theatre,40.72685362838215,-73.99103981409904,Theater
1883,Noho,40.72325901885768,-73.98843368023597,ROX NYC,40.71904404764056,-73.98959973123938,Art Gallery
1884,Noho,40.72325901885768,-73.98843368023597,Rachel Uffner Gallery,40.72084443971285,-73.98486533994324,Art Gallery
1885,Noho,40.72325901885768,-73.98843368023597,COW Theater,40.72065289629069,-73.98436898981258,Indie Theater
1886,Noho,40.72325901885768,-73.98843368023597,Krause Gallery,40.72062990443931,-73.98896636175111,Art Gallery
1887,Noho,40.72325901885768,-73.98843368023597,Teatro Latea,40.719127092136254,-73.98635509784748,Indie Theater
1888,Noho,40.72325901885768,-73.98843368023597,Pianos - Upstairs Lounge,40.72111886861133,-73.98780474180957,Music Venue
1889,Noho,40.72325901885768,-73.98843368023597,Shakespeare in the Parking Lot,40.71910737228061,-73.98678302764893,Indie Theater
1890,Noho,40.72325901885768,-73.98843368023597,Spectrum,40.71972741132067,-73.98861697240825,Music Venue
1891,Noho,40.72325901885768,-73.98843368023597,James Fuentes LLC,40.71935436561939,-73.99093922670555,Art Gallery
1892,Noho,40.72325901885768,-73.98843368023597,The Paradise Factory Theater,40.72663525604259,-73.99056433399932,Theater
1893,Noho,40.72325901885768,-73.98843368023597,The Ellen Stewart Theatre @ LA MaMa,40.726629004796116,-73.9905244802146,Performing Arts Venue
1894,Noho,40.72325901885768,-73.98843368023597,DROM,40.72536469187814,-73.98443709900205,Music Venue
1895,Noho,40.72325901885768,-73.98843368023597,On Stellar Rays,40.719719456835755,-73.98944800847504,Art Gallery
1896,Noho,40.72325901885768,-73.98843368023597,The Bowery Electric,40.72573023282891,-73.99197552083044,Music Venue
1897,Noho,40.72325901885768,-73.98843368023597,Soho Contemporary Art,40.723212,-73.992536,Art Gallery
1898,Noho,40.72325901885768,-73.98843368023597,Flamboyán Theatre,40.71915314235839,-73.98615314177988,Indie Theater
1899,Noho,40.72325901885768,-73.98843368023597,Thierry-Goldberg Gallery,40.718887252229464,-73.98722993292547,Art Gallery
1900,Noho,40.72325901885768,-73.98843368023597,Van Der Plas Gallery,40.72085,-73.988579,Art Gallery
1901,Noho,40.72325901885768,-73.98843368023597,Eleven Rivington,40.72137967452232,-73.992585581147,Art Gallery
1902,Noho,40.72325901885768,-73.98843368023597,Luaka Bop,40.722144,-73.99182,Music Venue
1903,Noho,40.72325901885768,-73.98843368023597,Eastside Video,40.725888,-73.986598,Movie Theater
1904,Noho,40.72325901885768,-73.98843368023597,Clemente Soto Vélez Cultural Center,40.71922571356022,-73.98608356690764,Music Venue
1905,Noho,40.72325901885768,-73.98843368023597,Novella Gallery,40.72116477571121,-73.98880799288445,Art Gallery
1906,Noho,40.72325901885768,-73.98843368023597,Andrew Edlin Gallery,40.721764,-73.99388,Art Gallery
1907,Noho,40.72325901885768,-73.98843368023597,Anastasia Photo Gallery,40.720899,-73.987896,Art Gallery
1908,Noho,40.72325901885768,-73.98843368023597,Pioneer Theater,40.72373,-73.984896,Multiplex
1909,Noho,40.72325901885768,-73.98843368023597,Tally Beck Contemporary,40.721059999999994,-73.990978,Art Gallery
1910,Noho,40.72325901885768,-73.98843368023597,11R,40.72208345868454,-73.99203479290009,Art Gallery
1911,Noho,40.72325901885768,-73.98843368023597,Feature Inc,40.72022180021567,-73.98992135031112,Art Gallery
1912,Noho,40.72325901885768,-73.98843368023597,Pierogi Gallery,40.720867,-73.985278,Art Gallery
1913,Noho,40.72325901885768,-73.98843368023597,Clown Bar,40.72110180939469,-73.99188405746436,Theater
1914,Noho,40.72325901885768,-73.98843368023597,Carsten Höller – Mirror Carousel,40.722346,-73.99284300000001,Art Museum
1915,Noho,40.72325901885768,-73.98843368023597,Bayside! The Unmusical,40.72663380499347,-73.98989265561318,Theater
1916,Noho,40.72325901885768,-73.98843368023597,New York Theatre Workshop Administrative Office,40.726676,-73.989998,Movie Theater
1917,Noho,40.72325901885768,-73.98843368023597,Gallery 128,40.719746,-73.987067,Art Gallery
1918,Noho,40.72325901885768,-73.98843368023597,Dodge Gallery,40.72120573325622,-73.99262797054182,Art Gallery
1919,Noho,40.72325901885768,-73.98843368023597,Cristin Tierney Gallery,40.721916768838135,-73.9931559562683,Art Gallery
1920,Noho,40.72325901885768,-73.98843368023597,Rod Rodgers Dance,40.7266979994464,-73.99065032764635,Dance Studio
1921,Noho,40.72325901885768,-73.98843368023597,Galerie Richard,40.719406,-73.989526,Art Gallery
1922,Noho,40.72325901885768,-73.98843368023597,9 Bleecker St,40.72537913447108,-73.9928596646591,Performing Arts Venue
1923,Noho,40.72325901885768,-73.98843368023597,2 Rivington,40.72149149958703,-73.99328433918174,Art Gallery
1924,Noho,40.72325901885768,-73.98843368023597,Hendrick's Enchanted Forest of Curiosities,40.726634626372395,-73.99168893542992,Art Gallery
1925,Noho,40.72325901885768,-73.98843368023597,See Food Media,40.720250703084034,-73.98450945439116,Arts & Entertainment
1926,Noho,40.72325901885768,-73.98843368023597,The Monkey Pit,40.71984500494016,-73.99174729420483,Dance Studio
1927,Noho,40.72325901885768,-73.98843368023597,Brian Morris Gallery,40.72067,-73.992887,Art Gallery
1928,Noho,40.72325901885768,-73.98843368023597,208 Bowery Gallery,40.721562,-73.993758,Art Gallery
1929,Noho,40.72325901885768,-73.98843368023597,LaMaMa ETC Studios,40.72662961609447,-73.99229725641148,Theater
1930,Noho,40.72325901885768,-73.98843368023597,Grimm Gallery,40.721405,-73.99381,Art Gallery
1931,Noho,40.72325901885768,-73.98843368023597,The Egg House,40.72209637252065,-73.99182183416443,Art Gallery
1932,Civic Center,40.71522892046282,-74.00541529873355,Gibney Dance Center Downtown,40.71392316324669,-74.0056614920451,Dance Studio
1933,Civic Center,40.71522892046282,-74.00541529873355,20 Thomas St. (The Flea Theater),40.71616108888684,-74.00582556960691,Theater
1934,Civic Center,40.71522892046282,-74.00541529873355,Mmuseumm,40.71733263447613,-74.00287628173828,Museum
1935,Civic Center,40.71522892046282,-74.00541529873355,Downtown Dance Factory,40.71485327693818,-74.00589299286251,Dance Studio
1936,Civic Center,40.71522892046282,-74.00541529873355,Postmasters Gallery,40.717179315719726,-74.00288809087712,Art Gallery
1937,Civic Center,40.71522892046282,-74.00541529873355,One Art Space,40.714294907023415,-74.00827965625265,Art Gallery
1938,Civic Center,40.71522892046282,-74.00541529873355,The Roxy Hotel Cinema,40.71938099356035,-74.00488259672493,Movie Theater
1939,Civic Center,40.71522892046282,-74.00541529873355,Liberated Movement,40.717989767274354,-74.00286058645817,Dance Studio
1940,Civic Center,40.71522892046282,-74.00541529873355,Art in General,40.71816497224203,-74.00202951471842,Art Gallery
1941,Civic Center,40.71522892046282,-74.00541529873355,Walkerspace,40.7191785004701,-74.00371104424474,Theater
1942,Civic Center,40.71522892046282,-74.00541529873355,Battery Dance,40.71798399071495,-74.00283803914724,Dance Studio
1943,Civic Center,40.71522892046282,-74.00541529873355,Soho Rep,40.719195625217765,-74.00375270627352,Theater
1944,Civic Center,40.71522892046282,-74.00541529873355,Alexander and Bonin,40.718923,-74.003716,Art Gallery
1945,Civic Center,40.71522892046282,-74.00541529873355,Apexart,40.71913592498146,-74.00471189732475,Art Gallery
1946,Civic Center,40.71522892046282,-74.00541529873355,IRT Subway - City Hall (Abandoned),40.712780844159425,-74.00472724158163,Museum
1947,Civic Center,40.71522892046282,-74.00541529873355,Soho Photo Gallery,40.71925258772209,-74.00528526318797,Art Gallery
1948,Civic Center,40.71522892046282,-74.00541529873355,Access Theatre,40.717968682041786,-74.00289654490574,Indie Theater
1949,Civic Center,40.71522892046282,-74.00541529873355,Triumph Of The Human Spirit,40.71469039579747,-74.00291386833591,Outdoor Sculpture
1950,Civic Center,40.71522892046282,-74.00541529873355,DNA,40.71480096009729,-74.0056855679707,Dance Studio
1951,Civic Center,40.71522892046282,-74.00541529873355,Exerblast,40.71564756330341,-74.00803449936332,Arts & Entertainment
1952,Civic Center,40.71522892046282,-74.00541529873355,Shake Rattle & Roll Dueling Pianos,40.7142782071407,-74.00788547488365,Piano Bar
1953,Civic Center,40.71522892046282,-74.00541529873355,TriBeCa Comedy Collective,40.71420452370006,-74.00790963572709,Comedy Club
1954,Civic Center,40.71522892046282,-74.00541529873355,Tunney Art Gallery,40.717632,-74.004364,Art Gallery
1955,Civic Center,40.71522892046282,-74.00541529873355,Frontrunner Gallery,40.71722096751498,-74.00302265654929,Performing Arts Venue
1956,Civic Center,40.71522892046282,-74.00541529873355,music together,40.71164980167326,-74.00617333704395,Music Venue
1957,Civic Center,40.71522892046282,-74.00541529873355,Schaeberle Studio,40.711768,-74.00702,Theater
1958,Civic Center,40.71522892046282,-74.00541529873355,Nevada Theater,40.714354004484,-74.00597249110558,Multiplex
1959,Civic Center,40.71522892046282,-74.00541529873355,Manhattan Sentinels (Beverly Pepper Sculptures),40.71537154855683,-74.00521501309801,Outdoor Sculpture
1960,Civic Center,40.71522892046282,-74.00541529873355,Energy Kitchen Headquarters,40.714261512201276,-74.00588067574924,Art Gallery
1961,Civic Center,40.71522892046282,-74.00541529873355,Nautical Shop & Gallery,40.71634664858483,-74.00695323944092,Art Gallery
1962,Civic Center,40.71522892046282,-74.00541529873355,Dickinson Gallery,40.71436862643975,-74.00598806691207,Art Gallery
1963,Civic Center,40.71522892046282,-74.00541529873355,Larry Singer Studio,40.718578,-74.002947,Theater
1964,Civic Center,40.71522892046282,-74.00541529873355,Andrew Kreps,40.718174,-74.002045,Art Gallery
1965,Civic Center,40.71522892046282,-74.00541529873355,TEMP Art Space,40.71896799168094,-74.00335557221811,Art Gallery
1966,Civic Center,40.71522892046282,-74.00541529873355,Page 73 presents LIDLESS,40.71909517493139,-74.00347709655762,Theater
1967,Civic Center,40.71522892046282,-74.00541529873355,"Lakewood Brothers Productions, LLC",40.716805,-74.003535,Arts & Entertainment
1968,Civic Center,40.71522892046282,-74.00541529873355,RH Gallery,40.716609000000005,-74.007593,Art Gallery
1969,Civic Center,40.71522892046282,-74.00541529873355,Dance with Miss Rachel,40.71583106738186,-74.00831656565819,Dance Studio
1970,Civic Center,40.71522892046282,-74.00541529873355,No Romance Galleries,40.717185450227305,-74.00380908006026,Art Gallery
1971,Civic Center,40.71522892046282,-74.00541529873355,The Horace Greeley Statue,40.71281940417326,-74.00485143699832,Public Art
1972,Civic Center,40.71522892046282,-74.00541529873355,Station Gallery,40.717632,-74.004364,Art Gallery
1973,Civic Center,40.71522892046282,-74.00541529873355,Kansas,40.71718190371459,-74.00308028621689,Art Gallery
1974,Civic Center,40.71522892046282,-74.00541529873355,studio69,40.71821695991492,-74.00695323944092,Performing Arts Venue
1975,Civic Center,40.71522892046282,-74.00541529873355,Room For Tea,40.717788,-74.002746,Art Gallery
1976,Civic Center,40.71522892046282,-74.00541529873355,Benjamin Franklin Statue,40.71188352495002,-74.00597959582488,Outdoor Sculpture
1977,Civic Center,40.71522892046282,-74.00541529873355,Artists Space,40.717761,-74.002179,Art Gallery
1978,Civic Center,40.71522892046282,-74.00541529873355,Songtrust,40.718660134681535,-74.00381773710251,Music Venue
1979,Civic Center,40.71522892046282,-74.00541529873355,Blue Bloods Stage,40.71507369972768,-74.00048548389188,Movie Theater
1980,Civic Center,40.71522892046282,-74.00541529873355,The 75 Club,40.71482,-74.01054599999999,Jazz Club
1981,Civic Center,40.71522892046282,-74.00541529873355,Town Stages,40.719287636352284,-74.00589651524993,Performing Arts Venue
1982,Civic Center,40.71522892046282,-74.00541529873355,Sun Yat Sen Statue,40.71571146772344,-73.99986147880554,Outdoor Sculpture
1983,Civic Center,40.71522892046282,-74.00541529873355,bortolami Gallery,40.719506,-74.003699,Art Gallery
1984,Midtown South,40.7485096643122,-73.98871313285247,ZeroSpace,40.749883,-73.990073,Exhibit
1985,Midtown South,40.7485096643122,-73.98871313285247,The Magician @ Nomad Upstairs,40.74506284258044,-73.98841756974652,Indie Theater
1986,Midtown South,40.7485096643122,-73.98871313285247,The National Opera Center,40.74764376278695,-73.9931058032815,Performing Arts Venue
1987,Midtown South,40.7485096643122,-73.98871313285247,The Shelter,40.745921,-73.992849,Indie Theater
1988,Midtown South,40.7485096643122,-73.98871313285247,The PIT Loft,40.747625384260715,-73.99222010945591,Comedy Club
1989,Midtown South,40.7485096643122,-73.98871313285247,Simple Studios,40.747127532959,-73.9917831420898,Performing Arts Venue
1990,Midtown South,40.7485096643122,-73.98871313285247,Learn2dance with Shani Talmor,40.7447697097984,-73.99030208587646,Dance Studio
1991,Midtown South,40.7485096643122,-73.98871313285247,Jazz Gallery,40.74466617987755,-73.98875610096644,Jazz Club
